"District","Year","Interaction","PP_pos","PP_neg"
"Jalaun",2006,0.143853168053125,0.883745124142856,0.116254875857144
"Jaunpur",2006,0.137349515311355,0.88598115385066,0.11401884614934
"Jhansi",2006,-0.0112759521701993,0.46365207985685,0.53634792014315
"Jyotiba Phule Nagar",2006,0.0169619641667251,0.549341369497205,0.450658630502795
"Kannauj",2006,-0.011109099116413,0.464629855449608,0.535370144550392
"Kanpur Dehat",2006,0.312828384769371,0.996388484748876,0.00361151525112403
"Kanpur Nagar",2006,0.102862938849954,0.83986841476798,0.16013158523202
"Kaushambi",2006,-0.025104405189985,0.422324073209786,0.577675926790214
"Kheri",2006,0.131842265260669,0.891562471952002,0.108437528047998
"Kushinagar",2006,0.0705522620557109,0.709695042203169,0.290304957796831
"Lalitpur",2006,0.02177331296669,0.56061835910827,0.43938164089173
"Lucknow",2006,-0.0561292384877215,0.308491818777578,0.691508181222422
"Mahoba",2006,-0.0330468189702405,0.404320509996473,0.595679490003527
"Mahrajganj",2006,-0.0126078126846657,0.462014344761344,0.537985655238656
"Mainpuri",2006,0.045863917144228,0.650540034100545,0.349459965899455
"Mathura",2006,-0.00548376584136593,0.481475586135407,0.518524413864593
"Mau",2006,-0.00746854935288571,0.477589976489969,0.522410023510031
"Meerut",2006,-0.137179072406981,0.13011897736703,0.86988102263297
"Mirzapur",2006,0.0495156336515195,0.649687934959201,0.350312065040799
"Moradabad",2006,-0.162103503431362,0.0877072948361305,0.91229270516387
"Muzaffarnagar",2006,0.156181976487181,0.905675591070906,0.0943244089290944
"Pilibhit",2006,-0.116498367697965,0.178855965887882,0.821144034112118
"Pratapgarh",2006,0.0768391932545646,0.734196905404507,0.265803094595493
"Rae Bareli",2006,0.0113984189448438,0.535353865910939,0.464646134089061
"Rampur",2006,-0.0420317999458519,0.375077886221064,0.624922113778936
"Saharanpur",2006,-0.0734253984434755,0.283470733627333,0.716529266372667
"Sant Kabir Nagar",2006,0.00358722715953205,0.509222817384275,0.490777182615725
"Sant Ravidas Nagar Bhadohi",2006,-0.0118211614550143,0.465242370369811,0.534757629630189
"Shahjahanpur",2006,-0.0868902100097715,0.223648218962477,0.776351781037523
"Shrawasti",2006,0.140226966236817,0.84358459308058,0.15641540691942
"Siddharthnagar",2006,0.0671946418671227,0.688787009518619,0.311212990481381
"Sitapur",2006,0.0314483853286677,0.616339671373678,0.383660328626322
"Sonbhadra",2006,-0.0107372094623744,0.468075216448008,0.531924783551992
"Sultanpur",2006,0.0784591682055947,0.728891414871105,0.271108585128895
"Unnao",2006,0.00262939488087017,0.508189384858195,0.491810615141805
"Varanasi",2006,-0.062558681618357,0.304843258717445,0.695156741282555
"Agra",2007,0.0442582977540216,0.672645431871407,0.327354568128593
"Aligarh",2007,0.0355004771830911,0.636348888907306,0.363651111092694
"Allahabad",2007,0.0268872946133601,0.601742080503276,0.398257919496724
"Ambedkar Nagar",2007,-0.0930608001089575,0.246218134700183,0.753781865299817
"Auraiya",2007,0.158069016212609,0.901205299236952,0.0987947007630481
"Azamgarh",2007,0.00549084809942476,0.51725665157704,0.48274334842296
"Baghpat",2007,0.119362958139308,0.817992138158841,0.182007861841159
"Bahraich",2007,-0.0233853017653131,0.422251715144243,0.577748284855757
"Ballia",2007,-0.0976117969831952,0.226745592576272,0.773254407423728
"Balrampur",2007,0.0327197049169869,0.591469313527733,0.408530686472267
"Banda",2007,-0.134819457502178,0.142343899451284,0.857656100548716
"Barabanki",2007,0.0916865320028016,0.777988020346656,0.222011979653344
"Bareilly",2007,0.0183039246555683,0.566984241498858,0.433015758501142
"Basti",2007,-0.0377588562448429,0.38754438208547,0.61245561791453
"Bijnor",2007,0.00112948334549451,0.50282747968977,0.49717252031023
"Budaun",2007,-0.150884951588467,0.0941184652142214,0.905881534785779
"Bulandshahr",2007,-0.0742905078861824,0.256703068172002,0.743296931827998
"Chandauli",2007,0.120166177628237,0.819515376955589,0.180484623044411
"Chitrakoot",2007,-0.0927103357333075,0.248748799395123,0.751251200604877
"Deoria",2007,-0.000165106778091396,0.498541341344681,0.501458658655319
"Etah",2007,0.119029863500866,0.863477923324371,0.136522076675629
"Etawah",2007,0.00106108353126478,0.50259077625851,0.49740922374149
"Faizabad",2007,-0.018448770252175,0.442630354452088,0.557369645547912
"Farrukhabad",2007,-0.0409125343913866,0.368993776157246,0.631006223842754
"Fatehpur",2007,-0.0233675684043346,0.420080698999919,0.579919301000081
"Firozabad",2007,0.0963193291318295,0.813460225418535,0.186539774581465
"Gautam Buddha Nagar",2007,-0.0901930144892071,0.243013572700462,0.756986427299538
"Ghaziabad",2007,-0.0878067595152885,0.218177397239117,0.781822602760883
"Ghazipur",2007,-0.039674683620686,0.374368220580572,0.625631779419428
"Gonda",2007,0.0691869072555146,0.71909431101633,0.28090568898367
"Gorakhpur",2007,-0.1383899477193,0.124835912354006,0.875164087645994
"Hamirpur",2007,-0.112766784327913,0.199328511760852,0.800671488239148
"Hardoi",2007,0.0454997429421771,0.654685574608703,0.345314425391297
"Hathras",2007,-0.0864436546803782,0.247928532713293,0.752071467286707
"Jalaun",2007,0.0352171233738756,0.614815858646369,0.385184141353631
"Jaunpur",2007,0.0842410286246009,0.773403582233094,0.226596417766906
"Jhansi",2007,0.047473086597374,0.649235836170174,0.350764163829826
"Jyotiba Phule Nagar",2007,-0.0518413266245799,0.34815760541421,0.65184239458579
"Kannauj",2007,-0.148494313859926,0.123291110579204,0.876708889420796
"Kanpur Dehat",2007,0.0867454180951614,0.76828870337163,0.23171129662837
"Kanpur Nagar",2007,-0.0472381835422625,0.323629299922869,0.676370700077131
"Kaushambi",2007,0.20672421414426,0.952699302873199,0.0473006971268008
"Kheri",2007,0.0247529588000959,0.591568728978729,0.408431271021271
"Kushinagar",2007,-0.0664486628422463,0.299998361912414,0.700001638087586
"Lalitpur",2007,0.0930332362264293,0.748170301629068,0.251829698370932
"Lucknow",2007,0.0705561569964921,0.744849861709767,0.255150138290233
"Mahoba",2007,-0.00589455050885413,0.481773918971381,0.518226081028619
"Mahrajganj",2007,0.0590463379943237,0.671262008660139,0.328737991339861
"Mainpuri",2007,0.146112899556337,0.901504783912831,0.0984952160871691
"Mathura",2007,-0.0427003268004346,0.361997020399782,0.638002979600218
"Mau",2007,0.0412380854574644,0.61852437681878,0.38147562318122
"Meerut",2007,0.0356370925083946,0.61992270754773,0.38007729245227
"Mirzapur",2007,0.0977805572159829,0.782408476506659,0.217591523493341
"Moradabad",2007,-0.0795806566575207,0.244027508239306,0.755972491760694
"Muzaffarnagar",2007,0.0331654340081612,0.609545820253126,0.390454179746874
"Pilibhit",2007,-0.133555588232253,0.141687291330416,0.858312708669584
"Pratapgarh",2007,-0.0168449542620251,0.444115174222417,0.555884825777583
"Rae Bareli",2007,0.0805068311032286,0.744769118075626,0.255230881924374
"Rampur",2007,0.00410705393712195,0.511748058895267,0.488251941104733
"Saharanpur",2007,-0.116573620063158,0.179070370206395,0.820929629793605
"Sant Kabir Nagar",2007,-0.0157153963362047,0.454860751001291,0.545139248998709
"Sant Ravidas Nagar Bhadohi",2007,0.055317892168154,0.656510331586459,0.343489668413541
"Shahjahanpur",2007,0.097524748773518,0.81656344433231,0.18343655566769
"Shrawasti",2007,-0.107334604201685,0.221123056774051,0.778876943225949
"Siddharthnagar",2007,-0.0709483708122989,0.300111226769851,0.699888773230149
"Sitapur",2007,-0.0167707868201655,0.434614364350622,0.565385635649378
"Sonbhadra",2007,-0.0206164338750965,0.438965365520173,0.561034634479827
"Sultanpur",2007,0.00474103185400406,0.514043037633018,0.485956962366982
"Unnao",2007,0.116071119429068,0.853398404628456,0.146601595371544
"Varanasi",2007,0.049432962797628,0.66131539763099,0.33868460236901
"Agra",2008,-0.0164536135673844,0.432427109645675,0.567572890354325
"Aligarh",2008,0.135369520828282,0.918306854955794,0.0816931450442058
"Allahabad",2008,0.0261901159346562,0.600878338315106,0.399121661684894
"Ambedkar Nagar",2008,-0.0218246627694984,0.434444736568118,0.565555263431882
"Auraiya",2008,-0.197744595042312,0.0603314657989068,0.939668534201093
"Azamgarh",2008,0.054852480554079,0.677639408230887,0.322360591769113
"Baghpat",2008,-0.020855185710419,0.436385771914848,0.563614228085152
"Bahraich",2008,-0.0740842800404572,0.267572505115507,0.732427494884493
"Ballia",2008,-0.00674021110488951,0.478087051047061,0.521912948952939
"Balrampur",2008,-0.0773738519024217,0.290206261355974,0.709793738644026
"Banda",2008,0.127420484402533,0.855230614228768,0.144769385771232
"Barabanki",2008,0.212530712665242,0.966911954417857,0.0330880455821426
"Bareilly",2008,-0.0976693169977507,0.18212978257813,0.81787021742187
"Basti",2008,-0.0235677431128981,0.42820442376575,0.57179557623425
"Bijnor",2008,-0.130286440483106,0.146377505040643,0.853622494959357
"Budaun",2008,-0.17445213561121,0.0622746180397069,0.937725381960293
"Bulandshahr",2008,-0.197915199339419,0.0424818309314078,0.957518169068592
"Chandauli",2008,0.0490998506912874,0.64519296297694,0.35480703702306
"Chitrakoot",2008,0.068853225580488,0.695589891995133,0.304410108004867
"Deoria",2008,0.126014584576952,0.852491656517059,0.147508343482941
"Etah",2008,-0.138163493133931,0.111331749744415,0.888668250255585
"Etawah",2008,-0.0299583777293839,0.401024221552905,0.598975778447095
"Faizabad",2008,-0.0248868949036105,0.422492292597174,0.577507707402826
"Farrukhabad",2008,-0.0423715867562691,0.362959774734932,0.637040225265068
"Fatehpur",2008,0.0439947393775669,0.649056682323191,0.350943317676809
"Firozabad",2008,-0.109541472021678,0.160404980935515,0.839595019064485
"Gautam Buddha Nagar",2008,0.0540503438252243,0.665350414809106,0.334649585190894
"Ghaziabad",2008,-0.110481855482845,0.160522046936687,0.839477953063313
"Ghazipur",2008,0.090312494633772,0.771760971780132,0.228239028219868
"Gonda",2008,0.137023096516531,0.881198877235114,0.118801122764886
"Gorakhpur",2008,0.0877247931396513,0.777785807896704,0.222214192103296
"Hamirpur",2008,-0.0605659726626041,0.32260951398307,0.67739048601693
"Hardoi",2008,0.100245017492677,0.816464934684858,0.183535065315142
"Hathras",2008,0.0373203541042664,0.617763921310409,0.382236078689591
"Jalaun",2008,0.0690150148751011,0.720744012548813,0.279255987451187
"Jaunpur",2008,0.0114508896210709,0.539841310581254,0.460158689418746
"Jhansi",2008,-0.00924102715885207,0.469127945124368,0.530872054875632
"Jyotiba Phule Nagar",2008,-0.00494745950318507,0.48416079849306,0.51583920150694
"Kannauj",2008,0.093517447864518,0.776679818633098,0.223320181366902
"Kanpur Dehat",2008,-0.0258048706185381,0.412935546021092,0.587064453978908
"Kanpur Nagar",2008,0.147676093618037,0.934218938888994,0.0657810611110062
"Kaushambi",2008,0.0465379077911149,0.644539294477056,0.355460705522944
"Kheri",2008,-0.112260109240686,0.146619410595258,0.853380589404742
"Kushinagar",2008,-0.154052927901591,0.113041018320279,0.886958981679721
"Lalitpur",2008,0.00402462710747003,0.510706452250422,0.489293547749578
"Lucknow",2008,0.074964709880304,0.761952713908951,0.238047286091049
"Mahoba",2008,0.0644028142760359,0.684097380696589,0.315902619303411
"Mahrajganj",2008,-0.0304143605250782,0.408404787869723,0.591595212130277
"Mainpuri",2008,-0.0106385497109109,0.462148797623533,0.537851202376467
"Mathura",2008,-0.00625093540440605,0.478276632145969,0.521723367854031
"Mau",2008,-0.011727407324852,0.464650870118896,0.535349129881104
"Meerut",2008,-0.0109836294318456,0.461137282013903,0.538862717986097
"Mirzapur",2008,0.0112433563982281,0.534929446585917,0.465070553414083
"Moradabad",2008,-0.0702868521105723,0.266522850381756,0.733477149618244
"Muzaffarnagar",2008,-0.079314510950863,0.251948423619684,0.748051576380316
"Pilibhit",2008,0.0740671967369466,0.732176802663408,0.267823197336592
"Pratapgarh",2008,0.0210829762676209,0.569267555103987,0.430732444896013
"Rae Bareli",2008,0.0781451825627665,0.740991517877045,0.259008482122955
"Rampur",2008,0.027495799298226,0.584010571182094,0.415989428817906
"Saharanpur",2008,-0.0380791321573694,0.378823241325018,0.621176758674982
"Sant Kabir Nagar",2008,-0.0278414666398831,0.420697510566547,0.579302489433453
"Sant Ravidas Nagar Bhadohi",2008,-0.0157270493585457,0.453276891529485,0.546723108470515
"Shahjahanpur",2008,0.175909532031461,0.953761535532744,0.0462384644672562
"Shrawasti",2008,-0.0774957245280894,0.288126317793809,0.711873682206191
"Siddharthnagar",2008,0.0346295201850295,0.601588917785784,0.398411082214216
"Sitapur",2008,0.0799607554753217,0.788532159926895,0.211467840073105
"Sonbhadra",2008,0.11951714669183,0.814459458626285,0.185540541373715
"Sultanpur",2008,-0.162043855723227,0.10409616263455,0.89590383736545
"Unnao",2008,0.0780759380394731,0.761617104592535,0.238382895407465
"Varanasi",2008,0.0283777943818532,0.594957888095602,0.405042111904398
"Agra",2009,0.0268380912894605,0.608401920409433,0.391598079590567
"Aligarh",2009,0.0901563725691024,0.821136233943141,0.178863766056859
"Allahabad",2009,0.0414636965357445,0.658318782918281,0.341681217081719
"Ambedkar Nagar",2009,0.0122437570767073,0.535731531940173,0.464268468059828
"Auraiya",2009,0.0132633488632464,0.541867313667025,0.458132686332975
"Azamgarh",2009,0.000548611420899427,0.501003401420875,0.498996598579125
"Baghpat",2009,-0.000681657804141146,0.497045087048616,0.502954912951384
"Bahraich",2009,-0.0137728448428475,0.452747735357158,0.547252264642842
"Ballia",2009,0.161820399206251,0.901723349152515,0.0982766508474848
"Balrampur",2009,0.0179951823605252,0.550519585335825,0.449480414664175
"Banda",2009,-0.0400257714692326,0.371785798373588,0.628214201626412
"Barabanki",2009,0.110724207539344,0.826506162218486,0.173493837781513
"Bareilly",2009,-0.100612227008874,0.174906916386887,0.825093083613113
"Basti",2009,-0.0241574888694082,0.426449662929045,0.573550337070955
"Bijnor",2009,-0.0882410617928738,0.236227577165962,0.763772422834038
"Budaun",2009,-0.0466943934560413,0.335985936618484,0.664014063381516
"Bulandshahr",2009,0.0759680245027569,0.756631973106004,0.243368026893996
"Chandauli",2009,-0.052459139674932,0.345398032605985,0.654601967394015
"Chitrakoot",2009,-0.0749627484558372,0.289655456093639,0.710344543906361
"Deoria",2009,0.0434600974177864,0.63875193486822,0.36124806513178
"Etah",2009,-0.0152660232089294,0.444892168903668,0.555107831096332
"Etawah",2009,0.063102584662036,0.701797942620756,0.298202057379244
"Faizabad",2009,-0.0253702329103717,0.421027743758004,0.578972256241996
"Farrukhabad",2009,-0.0865183062250269,0.239209077483623,0.760790922516377
"Fatehpur",2009,0.00826172832777033,0.527734799904683,0.472265200095317
"Firozabad",2009,-0.04681325823576,0.333057985787568,0.666942014212432
"Gautam Buddha Nagar",2009,0.00255083027679063,0.507165609923342,0.492834390076658
"Ghaziabad",2009,0.166249872273511,0.942789164271224,0.0572108357287765
"Ghazipur",2009,0.0343329253081313,0.609997775333632,0.390002224666368
"Gonda",2009,0.12244728809812,0.853922011039389,0.146077988960611
"Gorakhpur",2009,0.170058238756793,0.93415533225388,0.0658446677461203
"Hamirpur",2009,0.0587068377461368,0.672864706409448,0.327135293590552
"Hardoi",2009,0.0410490512816664,0.642153892277233,0.357846107722767
"Hathras",2009,-0.0231151951724234,0.425648333531034,0.574351666468966
"Jalaun",2009,0.0291217021374611,0.596394027952174,0.403605972047826
"Jaunpur",2009,0.0446424237963451,0.655297427957651,0.344702572042349
"Jhansi",2009,0.00512744255954052,0.515822928698435,0.484177071301564
"Jyotiba Phule Nagar",2009,-0.00726024144287066,0.477157295135899,0.522842704864101
"Kannauj",2009,0.00826976225801645,0.525707019915598,0.474292980084402
"Kanpur Dehat",2009,-0.149768765644411,0.107530958135161,0.892469041864839
"Kanpur Nagar",2009,0.0405625340992295,0.65639241716984,0.34360758283016
"Kaushambi",2009,0.0602390530676367,0.684956492776991,0.315043507223009
"Kheri",2009,-0.200691968752695,0.0325356850984985,0.967464314901502
"Kushinagar",2009,-0.0323395559697949,0.397256461680729,0.602743538319271
"Lalitpur",2009,-0.0348502114485922,0.400258177989598,0.599741822010402
"Lucknow",2009,-0.0190487079229968,0.428412031028044,0.571587968971956
"Mahoba",2009,0.0633894047384303,0.681467461191416,0.318532538808584
"Mahrajganj",2009,0.018868833303625,0.556046137737047,0.443953862262953
"Mainpuri",2009,-0.0363335292105682,0.375365696672671,0.624634303327329
"Mathura",2009,-0.090175255057766,0.22734648526127,0.77265351473873
"Mau",2009,-0.0482128826505911,0.360606858801338,0.639393141198662
"Meerut",2009,0.0379594872405817,0.629324520557965,0.370675479442035
"Mirzapur",2009,-0.0651434433585501,0.302457643350914,0.697542356649086
"Moradabad",2009,-0.146400156134687,0.100415922816803,0.899584077183197
"Muzaffarnagar",2009,-0.0939086144245702,0.214976441766033,0.785023558233967
"Pilibhit",2009,-0.0383283579150916,0.375029386992547,0.624970613007453
"Pratapgarh",2009,-0.047991597089721,0.344754845302797,0.655245154697203
"Rae Bareli",2009,0.0219753613172011,0.570963765883522,0.429036234116478
"Rampur",2009,0.0721711640084842,0.713675906487945,0.286324093512055
"Saharanpur",2009,0.130807098290579,0.859457503276686,0.140542496723314
"Sant Kabir Nagar",2009,0.010393617860015,0.528718844918355,0.471281155081645
"Sant Ravidas Nagar Bhadohi",2009,-0.0345149304056694,0.399500229426875,0.600499770573125
"Shahjahanpur",2009,0.0349297112074644,0.626571190682313,0.373428809317687
"Shrawasti",2009,-0.0161670641657177,0.452748367732372,0.547251632267628
"Siddharthnagar",2009,-0.00233045299229731,0.492219806711385,0.507780193288615
"Sitapur",2009,0.0603356234948155,0.726432101716393,0.273567898283607
"Sonbhadra",2009,-0.0402330235547113,0.382268327205574,0.617731672794426
"Sultanpur",2009,0.0842020554407976,0.749952519576583,0.250047480423417
"Unnao",2009,-0.0562485888943136,0.307461433780345,0.692538566219655
"Varanasi",2009,-0.0645125423027779,0.292872156262107,0.707127843737893
"Agra",2010,0.0101156218662001,0.54048832348318,0.45951167651682
"Aligarh",2010,0.192029478125429,0.977358831371107,0.022641168628893
"Allahabad",2010,0.170724939754276,0.958155900083402,0.0418440999165984
"Ambedkar Nagar",2010,0.0677199751756922,0.694148589999421,0.305851410000579
"Auraiya",2010,-0.115816236988559,0.178954697642283,0.821045302357717
"Azamgarh",2010,-0.103722859006479,0.19673085665685,0.80326914334315
"Baghpat",2010,-0.0295363278354732,0.410950469682841,0.589049530317159
"Bahraich",2010,0.115513802256995,0.840003071652341,0.159996928347659
"Ballia",2010,0.15332656456732,0.888568766803874,0.111431233196126
"Balrampur",2010,-0.0763594830916868,0.292757220017228,0.707242779982772
"Banda",2010,-0.0916321266706557,0.230278829782047,0.769721170217953
"Barabanki",2010,-0.142231933036487,0.122940023635545,0.877059976364455
"Bareilly",2010,-0.011050183609307,0.457682059447398,0.542317940552602
"Basti",2010,-0.0369469150562966,0.389140705934607,0.610859294065393
"Bijnor",2010,-0.0117583438201835,0.46077080525748,0.53922919474252
"Budaun",2010,0.0173966607466162,0.562060215616684,0.437939784383316
"Bulandshahr",2010,-0.0632945745802159,0.28557627233705,0.71442372766295
"Chandauli",2010,-0.0139549448635013,0.457127936860349,0.542872063139651
"Chitrakoot",2010,0.0346456395895895,0.600815327451857,0.399184672548143
"Deoria",2010,-0.0793597721968919,0.260787002908575,0.739212997091425
"Etah",2010,-0.125000249734942,0.140380994146216,0.859619005853784
"Etawah",2010,-0.0119160586958018,0.459717001282764,0.540282998717236
"Faizabad",2010,-0.0204573646552178,0.436083922396259,0.563916077603741
"Farrukhabad",2010,-0.0670196168514156,0.291120803966345,0.708879196033655
"Fatehpur",2010,0.0664601301788285,0.718847526037858,0.281152473962142
"Firozabad",2010,0.0336763254820685,0.622111354467861,0.377888645532139
"Gautam Buddha Nagar",2010,-0.0462785272295735,0.357302116327105,0.642697883672895
"Ghaziabad",2010,0.19576750689759,0.969262548411397,0.0307374515886033
"Ghazipur",2010,0.083280533260626,0.752983502526164,0.247016497473836
"Gonda",2010,0.190289592118779,0.950853605976924,0.0491463940230759
"Gorakhpur",2010,0.302428488195773,0.996921730781165,0.00307826921883472
"Hamirpur",2010,-0.0180378820399579,0.444791187987388,0.555208812012612
"Hardoi",2010,-0.209623442437367,0.0375412357268274,0.962458764273173
"Hathras",2010,0.0841902873380417,0.752491077575493,0.247508922424507
"Jalaun",2010,-0.113936205269117,0.173510894384397,0.826489105615603
"Jaunpur",2010,-0.0404126805251012,0.359710215930914,0.640289784069086
"Jhansi",2010,0.0825931930646694,0.751103668604902,0.248896331395098
"Jyotiba Phule Nagar",2010,0.078562089678726,0.725884916106929,0.274115083893071
"Kannauj",2010,-0.0313255741242818,0.400266310840428,0.599733689159572
"Kanpur Dehat",2010,-0.144193754586559,0.1166226627517,0.8833773372483
"Kanpur Nagar",2010,0.212018350155879,0.985593219825993,0.014406780174007
"Kaushambi",2010,-0.00967345306179175,0.468462706517032,0.531537293482968
"Kheri",2010,-0.227539359321384,0.019004780780372,0.980995219219628
"Kushinagar",2010,0.0176614708996222,0.555504439440109,0.444495560559891
"Lalitpur",2010,-0.0326101595859157,0.406560642274604,0.593439357725396
"Lucknow",2010,0.116567538463506,0.868178661082979,0.131821338917021
"Mahoba",2010,0.0140824398439398,0.540786355887718,0.459213644112283
"Mahrajganj",2010,-0.0289238256069247,0.412825002588127,0.587174997411873
"Mainpuri",2010,-0.130869546436595,0.132235504994873,0.867764495005127
"Mathura",2010,-0.0300912859360115,0.40018958586241,0.59981041413759
"Mau",2010,0.0805123921311989,0.724647309011237,0.275352690988763
"Meerut",2010,0.0704661387373896,0.731121695032517,0.268878304967483
"Mirzapur",2010,0.0314498221702521,0.59848075337997,0.40151924662003
"Moradabad",2010,-0.0339457339709703,0.380500864761913,0.619499135238087
"Muzaffarnagar",2010,0.0815168175345766,0.758205438174019,0.241794561825981
"Pilibhit",2010,0.00691538810947153,0.522004115725941,0.47799588427406
"Pratapgarh",2010,0.0534796970390418,0.672662114673574,0.327337885326426
"Rae Bareli",2010,-0.101664706062862,0.206114670514833,0.793885329485167
"Rampur",2010,0.0568046136257062,0.670887921595833,0.329112078404167
"Saharanpur",2010,0.00836776540647436,0.526124125766131,0.473875874233869
"Sant Kabir Nagar",2010,-0.0457350353167773,0.371951892875463,0.628048107124537
"Sant Ravidas Nagar Bhadohi",2010,-0.0130037793233344,0.461233956701489,0.538766043298511
"Shahjahanpur",2010,0.0016106865604306,0.504953042032802,0.495046957967198
"Shrawasti",2010,0.122947970078755,0.813315723153195,0.186684276846805
"Siddharthnagar",2010,0.0194266913126735,0.556913581889342,0.443086418110658
"Sitapur",2010,-0.213832671016554,0.022028418088419,0.977971581911581
"Sonbhadra",2010,0.120548186495996,0.816450218947314,0.183549781052686
"Sultanpur",2010,-0.09413759568701,0.230361456161576,0.769638543838424
"Unnao",2010,-0.217741684557782,0.0304284612074701,0.96957153879253
"Varanasi",2010,-0.0988628994229348,0.204078195432383,0.795921804567617
"Agra",2011,0.0269030281311542,0.609866749192441,0.390133250807559
"Aligarh",2011,0.152476925729967,0.944893452537678,0.0551065474623221
"Allahabad",2011,0.058723501476529,0.721237246936856,0.278762753063144
"Ambedkar Nagar",2011,0.0190881020780045,0.556351524239177,0.443648475760823
"Auraiya",2011,-0.0157492611906769,0.448362225552633,0.551637774447367
"Azamgarh",2011,-0.0699160684469253,0.279508231794497,0.720491768205503
"Baghpat",2011,0.00750616775354229,0.521916655999164,0.478083344000836
"Bahraich",2011,0.315770666661563,0.997845745549519,0.00215425445048093
"Ballia",2011,-0.0646240431917675,0.306492564894959,0.693507435105041
"Balrampur",2011,0.1224498100687,0.812202559146089,0.187797440853911
"Banda",2011,0.0194390090111942,0.562662100030925,0.437337899969075
"Barabanki",2011,-0.0926825106843299,0.220706313108455,0.779293686891545
"Bareilly",2011,0.0346535262266172,0.629929619877056,0.370070380122944
"Basti",2011,-0.102430013795124,0.219033071847986,0.780966928152014
"Bijnor",2011,0.00741568254093201,0.523738827513789,0.476261172486211
"Budaun",2011,-0.0109312062806318,0.459252871540375,0.540747128459625
"Bulandshahr",2011,0.0190069794628856,0.568303544481603,0.431696455518397
"Chandauli",2011,0.00521070301733734,0.514986400268746,0.485013599731254
"Chitrakoot",2011,0.00291037312259267,0.507759749496419,0.492240250503581
"Deoria",2011,-0.0121792390471816,0.459336264197292,0.540663735802708
"Etah",2011,-0.12280200256059,0.14481238511208,0.85518761488792
"Etawah",2011,0.135160124621137,0.876782790517645,0.123217209482355
"Faizabad",2011,0.118176428562953,0.825677986543098,0.174322013456902
"Farrukhabad",2011,-0.0747328284020099,0.268319287560618,0.731680712439382
"Fatehpur",2011,0.0780064935117859,0.754457063544105,0.245542936455895
"Firozabad",2011,-0.115207529697638,0.145917661770844,0.854082338229156
"Gautam Buddha Nagar",2011,0.0252656819813863,0.579271484826315,0.420728515173685
"Ghaziabad",2011,0.0881855706318434,0.798122730744088,0.201877269255912
"Ghazipur",2011,0.103238018174393,0.804641316054905,0.195358683945095
"Gonda",2011,-0.0912547585441617,0.221612344009303,0.778387655990697
"Gorakhpur",2011,0.044832776998875,0.651538838193781,0.348461161806219
"Hamirpur",2011,-0.0303514943397294,0.407888362931321,0.592111637068679
"Hardoi",2011,-0.132387305216601,0.124461011562146,0.875538988437854
"Hathras",2011,-0.0237920928220565,0.423057936633988,0.576942063366012
"Jalaun",2011,0.089496525776946,0.778607272290629,0.221392727709371
"Jaunpur",2011,-0.0319888935077922,0.386563877812506,0.613436122187494
"Jhansi",2011,0.00597490427021124,0.518686896466552,0.481313103533448
"Jyotiba Phule Nagar",2011,-0.0212653243122932,0.434691553498603,0.565308446501397
"Kannauj",2011,0.12114085073427,0.840639688199787,0.159360311800213
"Kanpur Dehat",2011,-0.0716401227784711,0.272114118657136,0.727885881342864
"Kanpur Nagar",2011,-0.0117665638528092,0.452682474906829,0.547317525093171
"Kaushambi",2011,-0.0287511327667046,0.408365598107445,0.591634401892555
"Kheri",2011,-0.0512919393846879,0.310936149081703,0.689063850918297
"Kushinagar",2011,0.140035722269414,0.875301294274689,0.124698705725311
"Lalitpur",2011,0.0689361459723108,0.69120974495982,0.30879025504018
"Lucknow",2011,-0.096708450158388,0.183629955024883,0.816370044975117
"Mahoba",2011,0.0180528792107524,0.552805452338086,0.447194547661914
"Mahrajganj",2011,0.153109324169356,0.881729129507308,0.118270870492692
"Mainpuri",2011,-0.0792556146242787,0.245141664580349,0.754858335419651
"Mathura",2011,0.0382054542653811,0.626713990284997,0.373286009715003
"Mau",2011,-0.110960244883873,0.20719932291947,0.79280067708053
"Meerut",2011,-0.039521407877256,0.364852125276038,0.635147874723962
"Mirzapur",2011,-0.0635725671282083,0.305816316850608,0.694183683149392
"Moradabad",2011,0.132692483544709,0.890989113755005,0.109010886244995
"Muzaffarnagar",2011,-0.00650775086639575,0.476927125764076,0.523072874235924
"Pilibhit",2011,0.100704375994953,0.803812508537423,0.196187491462577
"Pratapgarh",2011,-0.00952044015318897,0.46736419224554,0.53263580775446
"Rae Bareli",2011,-0.180397197523885,0.0739491846452245,0.926050815354776
"Rampur",2011,0.086610982846834,0.752781234630036,0.247218765369964
"Saharanpur",2011,0.0713300585671119,0.72095525801971,0.27904474198029
"Sant Kabir Nagar",2011,-0.0545992181333482,0.347959765664176,0.652040234335824
"Sant Ravidas Nagar Bhadohi",2011,-0.024728441616601,0.427064139095505,0.572935860904495
"Shahjahanpur",2011,-0.0591054045501359,0.292415574795495,0.707584425204505
"Shrawasti",2011,0.117092845564545,0.802184969392227,0.197815030607773
"Siddharthnagar",2011,0.0396149221809827,0.616596971702278,0.383403028297722
"Sitapur",2011,-0.0997008302137966,0.164589951574874,0.835410048425126
"Sonbhadra",2011,-0.104805891259969,0.219112564634139,0.780887435365861
"Sultanpur",2011,-0.143003547181304,0.131397138479838,0.868602861520162
"Unnao",2011,-0.191148335385795,0.0474485579804502,0.95255144201955
